"","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","leaf_temp_C","Stem_wp_bar","Leak","wrong_vine","treatment","Rep"
"143",2019-07-25,2019,206,"10:56:34",35,"B2_R2",5,1,3,0.007954074,21.3269248,244.2265978,0.289139765,0.780944786,37.61793548,38.43053226,2.822827295,54.26688509,-11.5,"30.6",NA,"No","No",2,2
"144",2019-07-25,2019,206,"12:35:20",35,"B2_R2",5,1,4,0.008749772,15.52567687,268.1981917,0.234292159,0.828194567,41.60347419,42.93601613,3.738281047,50.06025763,-13.9,"35.8",-10.6,"No","No",2,2
"145",2019-07-25,2019,206,"17:05:56",35,"B2_R2",5,1,5,0.006719534,9.974666107,271.2493842,0.156590585,0.8031225,42.9102,43.62711905,4.203197622,49.50303025,-16,"32.1",NA,"No","No",2,2
"146",2019-07-25,2019,206,NA,35,"B2_R2",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"147",2019-07-25,2019,206,NA,35,"B2_R2",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"148",2019-07-25,2019,206,NA,35,"B2_R2",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"149",2019-07-25,2019,206,NA,35,"B2_R2",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"150",2019-07-25,2019,206,NA,35,"B2_R2",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"151",2019-07-25,2019,206,NA,48,"B2_R3",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"152",2019-07-25,2019,206,NA,48,"B2_R3",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"153",2019-07-25,2019,206,NA,48,"B2_R3",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"154",2019-07-25,2019,206,NA,48,"B2_R3",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"155",2019-07-25,2019,206,NA,48,"B2_R3",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"156",2019-07-25,2019,206,"05:49:58",48,"B2_R3",2,1,1,7.81669e-05,-0.66617451,575.5767391,0.005520059,0.823619613,23.43114839,24.10957097,1.398019632,49.62709732,-3.2,NA,NA,"No","No",2,3
"157",2019-07-25,2019,206,"08:25:09",48,"B2_R3",2,1,2,0.002584949,10.90381347,232.3755483,0.115583694,0.828194567,31.73148387,32.55646129,2.237824032,50.02813645,-6.6,"24.9",NA,"No","No",2,3
"158",2019-07-25,2019,206,"10:57:38",48,"B2_R3",2,1,3,0.00460914,12.43960171,225.7535141,0.133941068,0.8031225,38.80572581,38.7009129,3.407019793,51.29194966,-14.2,"33.4",NA,"No","No",2,3
"159",2019-07-25,2019,206,"12:52:36",48,"B2_R3",2,1,4,0.008261223,15.41659686,219.5790676,0.172603093,0.780944786,44.49312258,45.34322258,4.681878773,47.9848556,-15.1,"35.3",-10.5,"No","No",2,3
"160",2019-07-25,2019,206,"16:14:12",48,"B2_R3",2,1,5,0.005543385,8.590608931,245.7875879,0.110116374,0.828194567,45.64555625,46.3142375,4.818473038,49.90280857,-8.5,"35.7",NA,"No","No",2,3
"161",2019-07-25,2019,206,NA,48,"B2_R3",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"162",2019-07-25,2019,206,NA,48,"B2_R3",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"163",2019-07-25,2019,206,NA,48,"B2_R3",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"164",2019-07-25,2019,206,NA,48,"B2_R3",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"165",2019-07-25,2019,206,NA,48,"B2_R3",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"166",2019-07-25,2019,206,"05:47:05",48,"B2_R3",4,1,1,0.000188475,0.557080633,322.2117948,0.013353326,0.804771395,23.45642581,24.15282903,1.396098723,49.70810066,-2.2,NA,NA,"No","No",2,3
"167",2019-07-25,2019,206,"08:32:46",48,"B2_R3",4,1,2,0.00214174,9.432368766,229.4770743,0.096998289,0.828194567,31.67611935,32.74901935,2.199905837,49.95359058,-5.5,"25",NA,"No","No",2,3
"168",2019-07-25,2019,206,"10:51:45",48,"B2_R3",4,1,3,0.006959697,18.07502272,230.7456259,0.202930998,0.8031225,39.1369,38.93214839,3.447315633,51.86738803,-13,"30",NA,"No","No",2,3
"169",2019-07-25,2019,206,"12:46:04",48,"B2_R3",4,1,4,0.008805006,17.2339862,223.6293328,0.197417886,0.780944786,44.21747097,44.97435484,4.387358713,50.58203347,-15.5,"35.5",-11.5,"No","No",2,3
"170",2019-07-25,2019,206,"16:17:22",48,"B2_R3",4,1,5,0.00399011,8.077678709,198.8790495,0.074948039,0.828194567,46.22613438,46.40929375,5.042697504,50.40057164,-9.5,"34.5",NA,"No","No",2,3
"171",2019-07-25,2019,206,"05:43:31",48,"B2_R3",5,1,1,0.000206854,0.37629804,347.7733156,0.014705125,0.798359773,23.46867742,24.22541613,1.391848788,49.70271436,-2.9,NA,NA,"No","No",2,3
"172",2019-07-25,2019,206,"08:38:42",48,"B2_R3",5,1,2,0.004409729,13.63259195,273.3565335,0.202352063,0.828194567,32.15086452,33.44751935,2.223276786,50.04752223,-6,"27.7",NA,"No","No",2,3
"173",2019-07-25,2019,206,"10:43:24",48,"B2_R3",5,1,3,0.004833397,12.57467333,233.5501333,0.14052604,0.8031225,38.7168129,38.65332903,3.412305189,50.86509074,-13.3,"34.2",NA,"No","No",2,3
"174",2019-07-25,2019,206,"12:40:19",48,"B2_R3",5,1,4,0.005595771,10.02002363,231.2738434,0.115179365,0.780944786,44.19992581,44.62584516,4.696493241,48.14177981,-15.2,"37.7",-10.8,"No","No",2,3
"175",2019-07-25,2019,206,"16:20:27",48,"B2_R3",5,1,5,0.004277306,8.693211116,191.9607543,0.077842094,0.828194567,46.671875,46.77892813,5.199754725,50.20954769,-19.5,"34.7",NA,"No","No",2,3
"176",2019-07-25,2019,206,NA,48,"B2_R3",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"177",2019-07-25,2019,206,NA,48,"B2_R3",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"178",2019-07-25,2019,206,NA,48,"B2_R3",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"179",2019-07-25,2019,206,NA,48,"B2_R3",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"180",2019-07-25,2019,206,NA,48,"B2_R3",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"181",2019-07-25,2019,206,"06:02:41",27,"B3_R1",1,1,1,0.000312414,-0.356377786,416.586627,0.022594901,0.780944786,23.29004839,24.02858387,1.370678064,49.96221853,-3.2,NA,NA,"No","No",3,1
"182",2019-07-25,2019,206,"07:59:42",27,"B3_R1",1,1,2,0.00175525,11.00518926,202.8940074,0.095952782,0.828194567,28.02504839,28.48936774,1.834312191,50.3545614,-6,"27.5",NA,"No","No",3,1
"183",2019-07-25,2019,206,"11:10:16",27,"B3_R1",1,1,3,0.008867442,20.21510266,269.8341451,0.308459614,0.8031225,38.11450645,39.2938871,2.96316088,52.32932982,-15.6,"31.9",NA,"No","No",3,1
"184",2019-07-25,2019,206,"12:30:13",27,"B3_R1",1,1,4,0.005426028,11.94889387,222.2359203,0.127101884,0.780944786,43.04725484,43.55090323,4.149169372,51.00001436,-14.8,"36.4",-10.4,"No","No",3,1
"185",2019-07-25,2019,206,"17:14:26",27,"B3_R1",1,1,5,0.007398796,10.9419835,260.7207771,0.158489898,0.828194567,44.2670625,44.838,4.544791232,49.54144811,-14.5,"32.9",NA,"No","No",3,1
"186",2019-07-25,2019,206,NA,27,"B3_R1",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"187",2019-07-25,2019,206,NA,27,"B3_R1",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"188",2019-07-25,2019,206,NA,27,"B3_R1",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"189",2019-07-25,2019,206,NA,27,"B3_R1",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"190",2019-07-25,2019,206,NA,27,"B3_R1",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"191",2019-07-25,2019,206,"05:58:58",27,"B3_R1",3,1,1,0.0002466,0.713877368,325.949634,0.018004335,0.829238646,23.11495806,23.90432581,1.356614746,49.79460377,-2.3,NA,NA,"No","No",3,1
"192",2019-07-25,2019,206,"08:08:09",27,"B3_R1",3,1,2,0.003355828,13.37378754,255.7116478,0.166773265,0.828194567,30.13062258,30.89365484,2.043580222,50.1536994,-6.9,"25.9",NA,"No","No",3,1
"193",2019-07-25,2019,206,"11:17:07",27,"B3_R1",3,1,3,0.006750111,15.80085857,245.8095813,0.197387589,0.8031225,39.34634194,39.35534194,3.428412858,52.08294226,-15,"30.4",NA,"No","No",3,1
"194",2019-07-25,2019,206,"12:23:22",27,"B3_R1",3,1,4,0.007281745,14.91488907,232.6712483,0.174141957,0.780944786,41.63013871,42.4354129,4.135752695,46.81356886,-14.1,"33.1",-9.9,"No","No",3,1
"195",2019-07-25,2019,206,"17:18:42",27,"B3_R1",3,1,5,0.007510535,12.20673387,253.8010905,0.165711497,0.828194567,44.05540313,44.70146563,4.421521189,50.12316638,-15,"32.1",NA,"No","No",3,1
"196",2019-07-25,2019,206,NA,27,"B3_R1",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"197",2019-07-25,2019,206,NA,27,"B3_R1",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"198",2019-07-25,2019,206,NA,27,"B3_R1",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"199",2019-07-25,2019,206,NA,27,"B3_R1",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"200",2019-07-25,2019,206,NA,27,"B3_R1",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"201",2019-07-25,2019,206,NA,27,"B3_R1",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"202",2019-07-25,2019,206,NA,27,"B3_R1",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"203",2019-07-25,2019,206,NA,27,"B3_R1",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"204",2019-07-25,2019,206,NA,27,"B3_R1",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"205",2019-07-25,2019,206,NA,27,"B3_R1",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"206",2019-07-25,2019,206,"05:56:22",27,"B3_R1",6,1,1,0.000425794,8.547659065,-55.5462788,0.03247458,0.815855505,22.79466774,23.95495806,1.303702604,49.5890499,-3.6,NA,NA,"No","No",3,1
"207",2019-07-25,2019,206,"08:14:33",27,"B3_R1",6,1,2,0.004233726,14.14489008,275.5185996,0.210946965,0.828194567,30.62782581,31.84124839,2.057380379,49.85149683,-6.2,"26.7",NA,"No","No",3,1
"208",2019-07-25,2019,206,"11:24:01",27,"B3_R1",6,1,3,0.007151194,15.62884073,244.3331937,0.191057237,0.8031225,40.22460645,40.21357742,3.739542515,50.18938805,-14.9,"32.6",NA,"No","No",3,1
"209",2019-07-25,2019,206,"12:16:32",27,"B3_R1",6,1,4,0.007658666,14.85155919,262.9732616,0.213763229,0.780944786,40.73697742,41.53068065,3.580218161,51.36096825,-15.2,"34.6",-10.4,"No","No",3,1
"210",2019-07-25,2019,206,"17:22:29",27,"B3_R1",6,1,5,0.007650275,11.6853033,265.2643559,0.174477806,0.828194567,43.62106563,44.58630625,4.293122909,49.61102331,-16.5,"32.5",NA,"No","No",3,1
"211",2019-07-25,2019,206,NA,45,"B3_R2",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"212",2019-07-25,2019,206,NA,45,"B3_R2",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"213",2019-07-25,2019,206,NA,45,"B3_R2",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"214",2019-07-25,2019,206,NA,45,"B3_R2",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"215",2019-07-25,2019,206,NA,45,"B3_R2",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"216",2019-07-25,2019,206,"05:38:04",45,"B3_R2",2,1,1,7.34719e-05,-0.455977056,517.8569899,0.00572116,0.774817164,22.17359667,23.13943,1.269744093,49.65478673,-4.1,NA,NA,"No","No",3,2
"217",2019-07-25,2019,206,"8:21:11",45,"B3_R2",2,1,2,0.004255582,13.7949891,286.3354448,0.23135499,0.8031225,29.86918387,31.36329032,1.900775404,50.54126954,-6.4,"23.4",NA,"No","No",3,2
"218",2019-07-25,2019,206,"10:27:36",45,"B3_R2",2,1,3,0.008798915,17.64733435,296.1763826,0.34780188,0.780944786,36.64920968,37.45957742,2.637185976,54.88164322,-11.9,"31.3",NA,"No","No",3,2
"219",2019-07-25,2019,206,"12:43:10",45,"B3_R2",2,1,4,0.007954434,14.18094401,250.3067652,0.186083983,0.828194567,43.12393226,43.76629677,4.211944665,50.12387788,-15,"34",-11.8,"No","No",3,2
"220",2019-07-25,2019,206,"16:20:25",45,"B3_R2",2,1,5,0.007242647,5.693697547,300.1455748,0.138165127,0.8031225,46.04580476,46.23847619,5.046443751,49.88811707,-9,"36.2",NA,"No","No",3,2
"221",2019-07-25,2019,206,"05:41:33",45,"B3_R2",3,1,1,0.000106218,-0.535971971,493.7975745,0.008348991,0.817339563,22.09678333,23.05025,1.258846457,49.86595415,-2.1,NA,NA,"No","No",3,2
"222",2019-07-25,2019,206,"8:14:36",45,"B3_R2",3,1,2,0.00454931,14.53390652,295.9606644,0.266878751,0.8031225,29.29177419,30.93207097,1.776929992,51.47486917,-6.8,"26.2",NA,"No","No",3,2
"223",2019-07-25,2019,206,"10:20:50",45,"B3_R2",3,1,3,0.006616007,18.53578336,261.6658255,0.264143049,0.780944786,36.00816452,37.27269355,2.566995193,53.2004513,-9.8,"28.4",NA,"No","No",3,2
"224",2019-07-25,2019,206,"12:50:32",45,"B3_R2",3,1,4,0.009762574,15.10993098,265.0859004,0.22851735,0.828194567,43.32566774,44.17178065,4.247619404,49.69559524,-15,"32.8",-10.3,"No","No",3,2
"225",2019-07-25,2019,206,"16:15:54",45,"B3_R2",3,1,5,0.010842469,12.86121133,294.8352511,0.268137183,0.8031225,43.96910476,45.95385238,4.034896475,50.40897626,-18.1,"33.2",NA,"No","No",3,2
"226",2019-07-25,2019,206,NA,45,"B3_R2",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"227",2019-07-25,2019,206,NA,45,"B3_R2",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"228",2019-07-25,2019,206,NA,45,"B3_R2",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"229",2019-07-25,2019,206,NA,45,"B3_R2",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"230",2019-07-25,2019,206,NA,45,"B3_R2",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"231",2019-07-25,2019,206,"05:44:43",45,"B3_R2",5,1,1,0.000108481,-0.452966197,476.0990454,0.008513702,0.825500383,22.01637333,22.96309,1.261064766,49.58693235,-2.7,NA,NA,"No","No",3,2
"232",2019-07-25,2019,206,"8:07:39",45,"B3_R2",5,1,2,0.002392334,10.85471516,263.4679661,0.143198384,0.8031225,28.39798065,29.83308387,1.695408113,51.8599346,-4,"27.8",NA,"No","No",3,2
"233",2019-07-25,2019,206,"10:14:52",45,"B3_R2",5,1,3,0.005635928,15.49358609,253.1674494,0.201211405,0.780944786,36.09777742,36.15648387,2.832354878,52.63156365,-9.9,"29.3",NA,"No","No",3,2
"234",2019-07-25,2019,206,"12:58:55",45,"B3_R2",5,1,4,0.007403946,11.97220803,262.0643831,0.172974712,0.828194567,43.27981613,44.14567742,4.202008978,50.02849822,-15.2,"35",-10.1,"No","No",3,2
"235",2019-07-25,2019,206,"16:12:32",45,"B3_R2",5,1,5,0.011671583,14.46602341,293.3451765,0.295341229,0.8031225,43.56169048,45.52792857,3.97547453,50.18782451,-17,"33.2",NA,"No","No",3,2
"236",2019-07-25,2019,206,NA,45,"B3_R2",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"237",2019-07-25,2019,206,NA,45,"B3_R2",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"238",2019-07-25,2019,206,NA,45,"B3_R2",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"239",2019-07-25,2019,206,NA,45,"B3_R2",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"240",2019-07-25,2019,206,NA,45,"B3_R2",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"241",2019-07-25,2019,206,NA,54,"B3_R3",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"242",2019-07-25,2019,206,NA,54,"B3_R3",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"243",2019-07-25,2019,206,NA,54,"B3_R3",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"244",2019-07-25,2019,206,NA,54,"B3_R3",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"245",2019-07-25,2019,206,NA,54,"B3_R3",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"246",2019-07-25,2019,206,"5:38:24",54,"B3_R3",2,1,1,0.000208822,-0.211904392,411.778261,0.016691954,0.824872997,21.71565161,22.68604839,1.242741134,49.34234415,-3,NA,NA,"No","No",3,3
"247",2019-07-25,2019,206,"08:16:40",54,"B3_R3",2,1,2,0.004249148,11.94905649,296.5242786,0.225022288,0.780944786,29.85699032,30.90804516,1.944470661,50.8293147,-6.1,"24.2",NA,"No","No",3,3
"248",2019-07-25,2019,206,"10:58:25",54,"B3_R3",2,1,3,0.00535465,12.94009979,245.4087959,0.156873977,0.828194567,38.96455161,39.60902258,3.38782584,49.93566202,-13.9,"32.8",NA,"No","No",3,3
"249",2019-07-25,2019,206,"12:31:09",54,"B3_R3",2,1,4,0.007625548,14.56869291,268.8753867,0.230097147,0.8031225,39.84938065,41.30311935,3.336741119,50.56210966,-17.9,"32.2",-10.8,"No","No",3,3
"250",2019-07-25,2019,206,"16:46:39",54,"B3_R3",2,1,5,0.006608233,11.44351488,252.003309,0.15294967,0.780944786,43.51805806,44.10945806,4.208070685,51.25418946,-18,"35.2",NA,"No","No",3,3
"251",2019-07-25,2019,206,NA,54,"B3_R3",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"252",2019-07-25,2019,206,NA,54,"B3_R3",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"253",2019-07-25,2019,206,NA,54,"B3_R3",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"254",2019-07-25,2019,206,NA,54,"B3_R3",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"255",2019-07-25,2019,206,NA,54,"B3_R3",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"256",2019-07-25,2019,206,"5:35:05",54,"B3_R3",4,1,1,0.000178735,0.543969946,330.063218,0.014546354,0.77162308,21.52815484,22.6090129,1.219994539,49.31976464,-2.9,NA,NA,"No","No",3,3
"257",2019-07-25,2019,206,"08:09:45",54,"B3_R3",4,1,2,0.003551401,11.83412846,282.3925094,0.19108729,0.780944786,29.33484516,30.06534194,1.900873283,51.43234135,-6.3,"26.5",NA,"No","No",3,3
"258",2019-07-25,2019,206,"11:04:07",54,"B3_R3",4,1,3,0.008652157,18.51143958,263.7380602,0.265864791,0.828194567,39.01060323,39.89945161,3.310334962,50.45237411,-13,"31",NA,"No","No",3,3
"259",2019-07-25,2019,206,"12:26:45",54,"B3_R3",4,1,4,0.008006522,16.23081122,274.5092136,0.258341903,0.8031225,39.13274194,40.41179677,3.146580154,51.86385845,-16.1,"35.1",-10.1,"No","No",3,3
"260",2019-07-25,2019,206,"16:43:51",54,"B3_R3",4,1,5,-4.71296e-05,3.62693815,5874.805542,-0.00101655,0.780944786,43.7850871,44.14460968,4.34952481,50.98183353,-16,"37.7",NA,"No","No",3,3
"261",2019-07-25,2019,206,NA,54,"B3_R3",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"262",2019-07-25,2019,206,NA,54,"B3_R3",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"263",2019-07-25,2019,206,NA,54,"B3_R3",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"264",2019-07-25,2019,206,NA,54,"B3_R3",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"265",2019-07-25,2019,206,NA,54,"B3_R3",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"266",2019-07-25,2019,206,"5:31:04",54,"B3_R3",6,1,1,0.000190511,0.842172761,299.5063062,0.015062847,0.787179759,21.69570968,22.43419032,1.255905853,49.50305052,-2.5,NA,NA,"No","No",3,3
"267",2019-07-25,2019,206,"08:02:06",54,"B3_R3",6,1,2,0.002663486,11.24334064,273.285545,0.159130581,0.780944786,27.37413871,28.40254839,1.70497965,50.28783429,-4.7,"25.9",NA,"No","No",3,3
"268",2019-07-25,2019,206,"11:10:09",54,"B3_R3",6,1,3,0.013831412,22.44109147,303.4568929,0.502898211,0.828194567,37.85803226,39.33582903,2.955656264,51.02408319,-10.8,"30.6",NA,"No","No",3,3
"269",2019-07-25,2019,206,"12:22:34",54,"B3_R3",6,1,4,0.008790546,16.54792083,275.8972173,0.267319661,0.8031225,39.51376129,40.03894194,3.343876449,52.21838048,-10.1,"31.3",-6.9,"No","No",3,3
"270",2019-07-25,2019,206,"16:41:45",54,"B3_R3",6,1,5,0.009893629,14.39512482,284.415114,0.263952852,0.780944786,42.7684,43.78518387,3.750264434,53.39513862,-15,"32.7",NA,"No","No",3,3
"271",2019-07-25,2019,206,"08:40:09",34,"B1_R2",2,2,2,0.003752794,12.37759897,266.8049522,0.172552548,0.780944786,31.52714194,32.62557419,2.207515435,49.35014165,NA,NA,NA,NA,NA,1,2
"272",2019-07-25,2019,206,"10:38:19",34,"B1_R2",2,2,3,0.004086893,11.77921023,217.7849681,0.117333055,0.828194567,38.91319677,39.30341613,3.427985926,49.92747698,NA,NA,NA,NA,NA,1,2
"273",2019-07-25,2019,206,"13:00:39",34,"B1_R2",2,2,4,0.005107435,9.040131097,247.9522577,0.115131226,0.8031225,42.4172,42.75549355,4.31807932,47.89718473,NA,NA,NA,NA,NA,1,2
"274",2019-07-25,2019,206,"16:29:05",34,"B1_R2",2,2,5,0.006259478,14.17346083,131.3677704,0.099275419,0.780944786,41.53395484,44.39803871,6.18840124,19.85166283,NA,NA,NA,NA,NA,1,2
"275",2019-07-25,2019,206,"08:34:48",34,"B1_R2",3,2,2,0.003683711,16.04123609,226.3972234,0.179749398,0.780944786,30.88024839,32.02588387,2.086042913,50.07489844,NA,NA,NA,NA,NA,1,2
"276",2019-07-25,2019,206,"10:44:43",34,"B1_R2",3,2,3,0.007016389,15.4295309,261.0964981,0.215468637,0.828194567,38.88491935,39.72647419,3.277063427,50.72798459,NA,NA,NA,NA,NA,1,2
"277",2019-07-25,2019,206,"12:57:04",34,"B1_R2",3,2,4,0.003122165,10.10394165,158.0831734,0.073315966,0.8031225,42.07147742,42.17346774,4.106191017,50.10571034,NA,NA,NA,NA,NA,1,2
"278",2019-07-25,2019,206,"16:32:30",34,"B1_R2",3,2,5,0.006877581,12.27180949,150.9190197,0.095005386,0.780944786,43.7232871,44.53399355,7.057715441,20.8727717,NA,NA,NA,NA,NA,1,2
"279",2019-07-25,2019,206,"08:28:36",34,"B1_R2",6,2,2,0.004568003,21.84325103,207.7899744,0.247584289,0.780944786,30.04032581,31.52909032,1.909754926,50.77291669,NA,NA,NA,NA,NA,1,2
"280",2019-07-25,2019,206,"10:51:30",34,"B1_R2",6,2,3,0.010743636,23.05595706,282.0243137,0.390489085,0.828194567,37.57251613,39.45317419,2.889066974,50.21707667,NA,NA,NA,NA,NA,1,2
"281",2019-07-25,2019,206,"12:53:55",34,"B1_R2",6,2,4,0.013054428,19.34967015,309.509154,0.474081746,0.8031225,39.44337742,41.90512258,2.92285407,52.0970691,NA,NA,NA,NA,NA,1,2
"282",2019-07-25,2019,206,"16:34:48",34,"B1_R2",6,2,5,0.01490615,19.36336316,254.9411315,0.287832408,0.780944786,41.88716774,44.11162258,5.276702063,31.69646521,NA,NA,NA,NA,NA,1,2
"283",2019-07-25,2019,206,"8:29:33",55,"B1_R3",1,2,2,0.002574696,11.29155994,233.7039067,0.121380734,0.8031225,30.93776452,31.67974194,2.133358473,50.37176314,NA,NA,NA,NA,NA,1,3
"284",2019-07-25,2019,206,"10:50:11",55,"B1_R3",1,2,3,0.004333942,12.2968871,227.7398209,0.131405738,0.780944786,38.37756774,38.89126774,3.260358427,50.59452043,NA,NA,NA,NA,NA,1,3
